Element Number	Equivalent (von-Mises) Stress (psi)
24065	3.3607
24066	3.3506
24067	3.137
24068	0.46052
24069	0.42365
24070	0.26922
24071	0.34519
24072	0.1641
24073	0.198
24074	0.19735
24075	0.27032
24076	0.14997
24077	0.18075
24078	0.23673
24079	0.35732
24080	5.7916
24081	5.2701
24082	5.8335
24083	5.3144
24084	5.9314
24085	6.035
24086	5.7648
24087	5.7829
24088	1.6984
24089	1.7484
24090	1.807
24091	1.8589
24092	1.7393
24093	1.6772
24094	1.7146
24095	1.1562
24096	1.0918
24097	1.0569
24098	1.4874
24099	9.1313
24100	11.083
24101	9.8954
24102	3.3154
24103	1.9251
24104	4.4741
24105	2.7464
24106	2.3506
24107	2.3914
24108	4.5172
24109	2.9342
24110	0.96216
24111	2.9403
24112	1.0215
24113	3.1348
24114	3.1401
24115	3.4691
24116	2.8975
24117	2.3492
24118	3.4498
24119	3.347
24120	3.3718
24121	3.3079
24122	3.2996
24123	9.427
24124	9.8208
24125	13.502
24126	11.565
24127	12.303
24128	5.73
24129	5.463
24130	3.9984
24131	2.398
24132	5.3157
24133	5.1344
24134	4.3873
24135	3.7882
24136	2.2171
24137	0.909
24138	0.79908
24139	0.63043
24140	0.48769
24141	0.57714
24142	0.84987
24143	0.80762
24144	0.5561
24145	0.73602
24146	0.55656
24147	0.67223
24148	0.70833
24149	0.66753
24150	0.75836
24151	3.5652
24152	1.9953
24153	4.1077
24154	3.8532
24155	2.6934
24156	2.5428
24157	3.3849
24158	3.0251
24159	3.0767
24160	3.3269
24161	3.208
24162	3.2489
24163	3.3933
24164	3.3342
24165	2.7408
24166	2.2323
24167	2.5483
24168	2.3955
24169	2.8432
24170	2.5357
24171	2.8103
24172	2.4992
24173	1.0484
24174	1.0062
24175	0.92672
24176	0.86859
24177	0.87679
24178	0.89237
24179	1.2148
24180	1.5211
24181	1.1014
24182	2.3126
24183	1.0647
24184	2.7246
24185	3.6204
24186	3.2499
24187	2.8447
24188	2.9472
24189	2.5555
24190	3.1815
24191	2.9411
24192	3.3209
24193	3.2398
24194	3.4797
24195	1.0434
24196	0.97098
24197	1.1896
24198	1.6802
24199	1.8227
24200	0.75515
24201	0.66221
24202	0.50097
24203	0.46621
24204	6.0373
24205	5.7677
24206	5.9982
24207	5.765
24208	5.7849
24209	5.7684
24210	0.74588
24211	0.79902
24212	0.65723
24213	0.59026
24214	0.41244
24215	0.54888
24216	0.4832
24217	0.86131
24218	1.0003
24219	1.8461
24220	0.80467
24221	1.3253
24222	0.61228
24223	0.93534
24224	3.9567
24225	4.3908
24226	4.4145
24227	4.5163
24228	4.121
24229	3.7625
24230	3.9817
24231	2.0615
24232	1.7465
24233	2.4039
24234	3.2351
24235	1.125
24236	1.7343
24237	1.7144
24238	0.52207
24239	0.85585
24240	0.33589
24241	0.29815
24242	0.57733
24243	0.5217
24244	0.40147
24245	0.57415
24246	0.71279
24247	13.685
24248	12.944
24249	14.19
24250	13.074
24251	13.266
24252	13.853
24253	13.279
24254	12.288
24255	12.904
24256	12.611
24257	12.443
24258	13.725
24259	14.002
24260	13.066
24261	11.904
24262	12.322
24263	0.82682
24264	1.001
24265	0.95502
24266	2.9524
24267	3.2444
24268	2.5416
24269	2.3938
24270	3.1448
24271	0.4158
24272	0.33157
24273	0.23988
24274	0.68724
24275	0.40919
24276	0.26013
24277	0.4861
24278	1.5612
24279	1.5525
24280	1.4242
24281	1.2213
24282	1.2636
24283	1.6952
24284	1.8541
24285	1.9752
24286	3.2387
24287	2.998
24288	3.2559
24289	2.8492
24290	2.6858
24291	2.8571
24292	1.6014
24293	0.68573
24294	0.93501
24295	0.72403
24296	0.59645
24297	0.99606
24298	1.3823
24299	1.4312
24300	1.6903
24301	4.2426
24302	4.2533
24303	3.8293
24304	4.6355
24305	3.8851
24306	4.3359
24307	4.6113
24308	3.9733
24309	3.9287
24310	3.7286
24311	4.3146
24312	3.5745
24313	3.6709
24314	0.57796
24315	0.57462
24316	3.2203
24317	3.1372
24318	3.0618
24319	3.013
24320	2.3973
24321	3.1288
24322	4.1951
24323	3.6016
24324	2.525
24325	2.547
24326	4.4266
24327	3.1924
24328	3.2222
24329	3.4127
24330	3.5159
24331	4.1965
24332	4.2163
24333	4.6362
24334	4.549
24335	4.0584
24336	3.8283
24337	3.6193
24338	4.6532
24339	4.689
24340	4.216
24341	3.9405
24342	3.9424
24343	3.9019
24344	2.0155
24345	2.6115
24346	1.6541
24347	1.8453
24348	2.032
24349	1.3507
24350	1.18
24351	1.8851
24352	1.9871
24353	2.529
24354	0.81582
24355	0.96163
24356	0.69356
24357	0.5186
24358	0.62676
24359	0.78917
24360	1.0955
24361	1.1432
24362	1.0672
24363	5.5052
24364	3.4151
24365	5.5347
24366	3.3562
24367	5.4356
24368	4.848
24369	5.3161
24370	5.1825e-002
24371	0.2742
24372	0.30786
24373	0.15073
24374	0.10679
24375	7.5806e-002
24376	2.8231e-002
24377	0.20461
24378	9.9095e-002
24379	5.5702e-002
24380	1.1694
24381	1.1934
24382	1.1025
24383	1.2361
24384	0.45119
24385	0.48598
24386	0.53903
24387	0.5292
24388	0.50295
24389	0.3588
24390	0.29632
24391	0.40665
24392	0.37415
24393	0.22546
24394	0.28832
24395	0.19438
24396	0.21247
24397	2.7902
24398	2.8894
24399	2.8481
24400	2.8201
24401	1.9147
24402	1.7203
24403	1.6481
24404	2.1649
24405	4.1911
24406	3.0058
24407	4.4382
24408	2.2778
24409	2.5825
24410	2.666
24411	3.6417
24412	2.1551
24413	3.1088
24414	2.8401
24415	2.2713
24416	2.753
24417	2.9968
24418	3.6162
24419	4.2936
24420	2.3464
24421	2.8184
24422	3.8121
24423	3.7571
24424	2.4018
24425	3.7683
24426	3.0485
24427	2.6286
24428	2.7253
24429	2.4655
24430	0.70711
24431	2.7341
24432	2.4897
24433	2.7611
24434	0.39239
24435	2.9263
24436	0.43171
24437	0.47798
24438	0.42267
24439	0.39709
24440	0.52815
24441	1.7948
24442	1.9621
24443	2.0363
24444	2.0826
24445	2.2771
24446	2.0715
24447	2.0255
24448	1.9515
24449	0.91466
24450	0.8317
24451	0.84222
24452	0.78161
24453	0.80979
24454	0.79548
24455	0.87146
24456	0.86843
24457	0.79754
24458	0.82404
24459	0.81748
24460	0.99426
24461	0.74369
24462	0.90067
24463	0.75954
24464	0.74538
24465	0.62425
24466	1.7517
24467	1.824
24468	1.8733
24469	1.9861
24470	3.0507
24471	2.831
24472	3.0748
24473	5.7491
24474	4.2687
24475	5.8516
24476	5.4165
24477	4.3669
24478	4.3725
24479	4.6442
24480	5.343
24481	5.9068
24482	5.654
24483	3.8252
24484	3.81
24485	5.2068
24486	4.5498
24487	4.4685
24488	4.3899
24489	3.1606
24490	3.3633
24491	3.022
24492	2.3311
24493	3.529
24494	1.6215
24495	1.6817
24496	4.2713
24497	5.4011
24498	7.0718
24499	7.7669
24500	7.2521
24501	9.0398
24502	8.6433
24503	9.5015
24504	5.8626
24505	6.3847
24506	6.6587
24507	5.3158
24508	7.8865
24509	7.4499
24510	6.5828
24511	7.1586
24512	8.0122
24513	6.7546
24514	4.7572
24515	6.0202
24516	6.7546
24517	1.1576
24518	1.1931
24519	1.1517
24520	1.2695
24521	1.2977
24522	0.30398
24523	0.32158
24524	0.30132
24525	2.4631
24526	1.6958
24527	1.2749
24528	4.3788
24529	3.2747
24530	4.1981
24531	3.3207
24532	2.5676
24533	3.7962
24534	4.1475
24535	4.3639
24536	4.1774
24537	3.3509
24538	3.3358
24539	2.1522
24540	1.9904
24541	2.255
24542	2.0665
24543	2.1322
24544	0.25605
24545	0.75785
24546	0.26336
24547	0.17835
24548	0.95449
24549	0.31515
24550	0.33992
24551	0.28041
24552	0.55486
24553	0.84732
24554	0.83449
24555	0.87098
24556	0.87492
24557	0.79955
24558	0.91863
24559	1.1778
24560	1.3838
24561	1.1882
24562	1.4794
24563	1.1504
24564	0.99477
24565	1.4595
24566	1.3881
24567	1.3018
24568	1.8665
24569	1.3419
24570	1.8512
24571	1.9432
24572	1.5874
24573	1.171
24574	1.0267
24575	1.6328
24576	1.8359
24577	1.7547
24578	1.4937
24579	1.5514
24580	2.6398
24581	2.9842
24582	2.406
24583	2.5331
24584	2.0847
24585	1.8175
24586	0.64341
24587	1.1316
24588	1.3877
24589	1.5119
24590	1.4681
24591	2.3952
24592	2.0449
24593	1.8958
24594	2.1499
24595	1.9173
24596	1.6868
24597	0.69519
24598	0.64146
24599	0.68285
24600	0.54945
24601	0.8762
24602	1.0372
24603	1.1538
24604	1.4287
24605	2.2099
24606	2.3061
24607	1.176
24608	2.4593
24609	1.9731
24610	2.3687
24611	1.6448
24612	1.4969
24613	1.7781
24614	1.409
24615	1.2714
24616	1.777
24617	1.5262
24618	1.3639
24619	2.0125
24620	0.6858
24621	0.83397
24622	0.88819
24623	0.68367
24624	0.66059
24625	0.61389
24626	0.62026
24627	0.64671
24628	0.84414
24629	0.90573
24630	2.0552
24631	1.9213
24632	1.5745
24633	1.0449
24634	0.88908
24635	0.84475
24636	1.7134
24637	2.3066
24638	0.9031
24639	0.92951
24640	2.0952
24641	1.6764
24642	1.7765
24643	1.0934
24644	1.2406
24645	4.5795
24646	4.9621
24647	5.4115
24648	6.7909
24649	4.2415
24650	5.2034
24651	0.99941
24652	0.99502
24653	0.94004
24654	0.94658
24655	1.8617
24656	1.7243
24657	2.1109
24658	1.9866
24659	1.0399
24660	1.1453
24661	1.1556
24662	1.3706
24663	1.2965
24664	1.2573
24665	1.4245
24666	0.77526
24667	1.5629
24668	2.1212
24669	0.58894
24670	1.1787
24671	1.1393
24672	1.0788
24673	2.8525
24674	3.0989
24675	2.8077
24676	2.375
24677	3.1023
24678	3.5852
24679	3.9242
24680	3.9663
24681	2.6747
24682	1.9546
24683	2.4698
24684	2.8858
24685	2.3586
24686	2.7908
24687	2.7333
24688	2.9299
24689	2.8728
24690	0.28338
24691	0.26463
24692	0.21558
24693	0.19129
24694	0.86814
24695	2.6485
24696	1.2593
24697	1.1418
24698	1.3288
24699	1.3414
24700	1.0693
24701	1.1021
24702	1.2296
24703	2.7383
24704	2.7482
24705	2.88
24706	2.7896
24707	2.6849
24708	2.5708
24709	2.2957
24710	3.097
24711	4.5528
24712	3.624
24713	3.5816
24714	2.4414
24715	0.20016
24716	0.25979
24717	0.17211
24718	0.10269
24719	0.1159
24720	2.0336
24721	2.144
24722	2.1017
24723	1.3738
24724	1.3356
24725	1.5829
24726	1.5049
24727	1.723
24728	1.7611
24729	1.9253
24730	2.5054
24731	2.0338
24732	2.4969
24733	2.4968
24734	1.8622
24735	2.3289
24736	2.4676
24737	2.0801
24738	2.5884
24739	2.3434
24740	3.4239
24741	2.9784
24742	3.2425
24743	2.9842
24744	3.4698
24745	3.3357
24746	4.1659
24747	3.8668
24748	3.4872
24749	2.4578
24750	2.5893
24751	0.57677
24752	2.6099
24753	2.4856
24754	1.1421
24755	2.17
24756	2.2435
24757	1.081
24758	1.0814
24759	2.4216
24760	2.0149
24761	1.7597
24762	4.2806
24763	4.412
24764	4.5127
24765	4.554
24766	4.4043
24767	4.2288
24768	4.3795
24769	4.3955
24770	5.7425
24771	5.5924
24772	4.3668
24773	5.0229
24774	5.9253
24775	5.6738
24776	5.0222
24777	3.3084
24778	2.7112
24779	2.8059
24780	3.5133
24781	3.8113
24782	3.5646
24783	3.7973
24784	1.6166
24785	3.5584
24786	2.1708
24787	3.817
24788	1.6868
24789	1.8214
24790	1.8157
24791	1.2284
24792	2.3906
24793	4.0636
24794	3.7549
24795	3.2912
24796	4.0776
24797	4.573
24798	4.4783
24799	3.8448
24800	3.2996
24801	4.7896
24802	4.7459
24803	5.0255
24804	3.8116
24805	4.7601
24806	4.3368
24807	2.7255
24808	3.7443
24809	3.6196
24810	3.8321
24811	6.275
24812	4.2319
24813	5.001
24814	5.4068
24815	6.714
24816	5.7815
24817	1.0368
24818	1.1554
24819	0.90738
24820	0.61395
24821	0.50197
24822	0.78027
24823	0.54718
24824	1.3517
24825	1.4426
24826	1.2691
24827	1.535
24828	1.3579
24829	1.5432
24830	1.0473
24831	0.82979
24832	2.1595
24833	0.80999
24834	0.62882
24835	0.7501
24836	0.59955
24837	0.74049
24838	2.0555
24839	3.3874
24840	3.2233
24841	2.5887
24842	2.8582
24843	2.4895
24844	3.0591
24845	2.8604
24846	3.2142
24847	2.5615
24848	2.1935
24849	2.563
24850	1.9053
24851	1.7182
24852	2.078
24853	1.9569
24854	1.6527
24855	1.0393
24856	1.0568
24857	0.95206
24858	0.81547
24859	0.70631
24860	0.57984
24861	0.60832
24862	0.84214
24863	0.46373
24864	0.58503
24865	0.43512
24866	0.91723
24867	0.71014
24868	0.42899
24869	0.61478
24870	0.44093
24871	0.62728
24872	1.4375
24873	1.5362
24874	1.2632
24875	0.89648
24876	0.71485
24877	0.25294
24878	0.7983
24879	0.6003
24880	0.55217
24881	0.20339
24882	0.40245
24883	0.32339
24884	0.66953
24885	0.67512
24886	0.57594
24887	0.41031
24888	0.34003
24889	0.46559
24890	0.30133
24891	0.36193
24892	2.7585
24893	2.505
24894	2.1511
24895	3.2954
24896	2.5434
24897	2.1058
24898	6.7784
24899	7.4292
24900	6.6884
24901	7.0283
24902	7.1089
24903	5.9937
24904	6.4288
24905	2.9437
24906	2.9732
24907	3.7002
24908	4.1727
24909	3.7178
24910	4.843
24911	4.3581
24912	4.1054
24913	5.3498
24914	4.5297
24915	5.7958
24916	4.7007
24917	6.346
24918	5.9935
24919	3.0398
24920	3.3817
24921	3.548
24922	3.7832
24923	2.7645
24924	2.8901
24925	3.0099
24926	2.9729
24927	0.73119
24928	0.65635
24929	0.71183
24930	0.43664
24931	0.62076
24932	0.78983
24933	3.608
24934	4.1713
24935	3.7855
24936	3.3507
24937	4.1008
24938	4.1224
24939	4.074
24940	3.9197
24941	3.9702
24942	3.2003
24943	3.4513
24944	3.6428
24945	3.7913
24946	3.019
24947	4.197
24948	1.0734
24949	1.1456
24950	0.69244
24951	0.16997
24952	0.73577
24953	0.77401
24954	0.96882
24955	0.28076
24956	0.37524
24957	0.56839
24958	0.50956
24959	0.87413
24960	0.82356
24961	0.74822
24962	0.57606
24963	0.51257
24964	0.71378
24965	0.81464
24966	0.65662
24967	8.3317
24968	8.1538
24969	7.4115
24970	11.491
24971	11.378
24972	9.3135
24973	7.496
24974	8.4398
24975	8.3294
24976	11.138
24977	8.3266
24978	9.0229
24979	11.597
24980	6.1824
24981	4.8408
24982	5.2722
24983	6.0454
24984	5.1657
24985	0.67843
24986	0.73872
24987	0.59376
24988	1.7557
24989	4.974
24990	4.8682
24991	4.9439
24992	3.5256
24993	3.9557
24994	3.8417
24995	4.7045
24996	3.6245
24997	4.0418
24998	1.7527
24999	1.6062
25000	1.4125
25001	2.0161
25002	1.7758
25003	1.5474
25004	1.3938
25005	1.9335
25006	1.9442
25007	2.2047
25008	2.0904
25009	2.2553
25010	2.6429
25011	1.8878
25012	2.0452
25013	5.6269
25014	5.0182
25015	6.0544
25016	6.102
25017	5.1188
25018	5.7957
25019	6.2021
25020	5.7595
25021	6.3672
25022	5.9907
25023	5.2703
25024	6.4185
25025	6.5386
25026	6.5514
25027	3.9849
25028	2.1491
25029	2.986
25030	1.7787
25031	1.1591
25032	0.64494
25033	0.285
25034	0.33482
25035	0.50649
25036	0.35753
25037	0.45195
25038	0.44306
25039	2.8134
25040	2.3253
25041	2.9762
25042	2.9518
25043	1.6696
25044	2.827
25045	2.452
25046	2.1576
25047	1.8507
25048	2.2459
25049	2.1059
25050	2.4732
25051	2.6917
25052	1.4838
25053	1.3889
25054	1.4808
25055	1.5797
25056	0.49165
25057	0.57564
25058	0.61227
25059	0.66552
25060	0.8051
25061	0.76608
25062	0.75518
25063	0.67012
25064	0.70751
25065	0.59282
25066	0.56076
25067	0.66229
25068	0.6313
25069	0.40225
25070	0.32712
25071	0.43488
25072	0.83472
25073	0.34199
25074	0.39062
25075	0.62035
25076	0.54492
25077	1.7307
25078	1.8345
25079	1.955
25080	1.1316
25081	1.1381
25082	1.1236
25083	1.0927
25084	1.1341
25085	4.2311
25086	7.6562
25087	8.2104
25088	10.083
25089	1.1257
25090	1.4551
25091	0.79281
25092	1.1875
25093	1.4602
25094	3.5516
25095	3.7444
25096	3.5729
25097	3.573
25098	3.543
25099	4.7608
25100	3.8209
25101	3.8133
25102	3.3229
25103	3.7915
25104	3.8432
25105	2.9565
25106	3.0558
25107	4.1591
25108	3.3994
25109	4.703
25110	3.7177
25111	4.9622
25112	4.9724
25113	5.2989
25114	5.2858
25115	4.6121
25116	1.5027
25117	1.6202
25118	1.5844
25119	1.8294
25120	1.8152
25121	1.6932
25122	1.0306
25123	1.022
25124	0.97629
25125	0.93343
25126	6.5433
25127	6.1978
25128	6.4199
25129	4.8191
25130	5.2521
25131	4.9866
25132	3.2902
25133	4.7212
25134	4.3907
25135	2.8708
25136	3.311
25137	4.4223
25138	7.5142
25139	6.8966
25140	7.1203
25141	6.001
25142	6.5398
25143	7.3307
25144	7.0457
25145	6.6198
25146	6.5479
25147	6.4484
25148	6.1653
25149	0.36843
25150	7.6313e-002
25151	3.4684e-002
25152	0.23311
25153	7.7738e-002
25154	0.18558
25155	4.0482
25156	3.7968
25157	3.7382
25158	3.0331
25159	4.6475
25160	3.4869
25161	3.891
25162	5.0887
25163	6.9068
25164	0.97651
25165	1.0526
25166	1.1508
25167	0.92109
25168	1.4802
25169	1.0154
25170	1.9238
25171	2.1773
25172	2.0206
25173	5.9785
25174	4.5525
25175	4.4575
25176	4.5762
25177	6.0526
25178	4.3034
25179	6.1308
25180	5.248
25181	5.0888
25182	4.159
25183	5.7842
25184	6.3408
25185	6.2397
25186	5.6607
25187	0.78102
25188	0.85293
25189	0.8226
25190	0.81887
25191	2.0204
25192	1.8452
25193	7.6933
25194	7.9173
25195	4.6953
25196	4.6858
25197	5.2863
25198	1.1264
25199	1.0354
25200	1.153
25201	1.1659
25202	0.94611
25203	0.97729
25204	4.1741
25205	4.2561
25206	4.193
25207	4.1854
25208	4.0555
25209	4.4775
25210	4.1396
25211	3.9399
25212	4.0667
25213	4.0056
25214	4.1808
25215	4.0794
25216	3.4017
25217	3.541
25218	3.5461
25219	2.8264
25220	3.3878
25221	3.9567
25222	3.9566
25223	2.7649
25224	2.8339
25225	0.89195
25226	0.83263
25227	0.94843
25228	0.77544
25229	0.73472
25230	0.75816
25231	0.72007
25232	0.82141
25233	3.3469
25234	3.3583
25235	2.7732
25236	2.7532
25237	3.598
25238	2.7451
25239	3.3499
25240	3.5949
25241	3.9905
25242	2.7758
25243	3.3504
25244	8.2847
25245	3.2513
25246	12.118
25247	9.8555
25248	3.4048
25249	4.232
25250	9.592
25251	8.5358
25252	5.1749
25253	2.7076
25254	4.0791
25255	3.0187
25256	3.9639
25257	2.2116
25258	1.6408
25259	3.5733
25260	3.2836
25261	3.2666
25262	2.3238
25263	2.5954
25264	2.9395
25265	3.0732
25266	3.5027
25267	3.542
25268	3.9924
25269	2.6611
25270	2.6527
25271	2.1112
25272	2.4666
25273	1.2917
25274	1.2366
25275	1.3937
25276	4.0997
25277	3.903
25278	1.5479
25279	1.4262
25280	1.6808
25281	1.3961
25282	0.97168
25283	0.82805
25284	1.7803
25285	1.6664
25286	0.6889
25287	0.64827
25288	0.71627
25289	0.75434
25290	0.69373
25291	2.6103
25292	2.3816
25293	2.7443
25294	0.16151
25295	4.3997e-002
25296	2.7704e-002
25297	2.8549e-002
25298	5.529e-002
25299	2.2718e-002
25300	3.3787e-002
25301	0.11272
25302	6.6803e-002
25303	8.6717e-002
25304	4.1568e-002
25305	0.90138
25306	1.0938
25307	1.0417
25308	1.2725
25309	3.4106
25310	3.6978
25311	3.4568
25312	3.0655
25313	0.6408
25314	0.75289
25315	0.84203
25316	1.01
25317	1.3904
25318	2.2861
25319	1.7976
25320	1.9293
25321	2.8214
25322	2.4149
25323	2.5884
25324	2.41
25325	2.3237
25326	2.4756
25327	2.6295
25328	2.7339
25329	2.7642
25330	4.4634
25331	4.3679
25332	4.7596
25333	3.5216
25334	4.9265
25335	4.2878
25336	2.8006
25337	3.0293
25338	5.964
25339	4.4343
25340	4.5201
25341	6.0205
25342	5.7542
25343	4.3301
25344	4.7223
25345	5.1067
25346	4.1007
25347	5.6141
25348	6.0837
25349	5.2998
25350	5.7104
25351	6.2484
25352	5.343
25353	3.8905
25354	4.0259
25355	4.2174
25356	4.3277
25357	6.2346
25358	6.6875
25359	5.1685
25360	4.6049
25361	6.967
25362	5.5725
25363	8.8929
25364	5.971
25365	2.9055
25366	2.0339
25367	2.4666
25368	2.3273
25369	2.5937
25370	2.5173
25371	3.4447
25372	3.375
25373	3.519
25374	3.5711
25375	4.9093
25376	4.8494
25377	4.6261
25378	0.86085
25379	0.43737
25380	1.3058
25381	0.53785
25382	0.98302
25383	0.61753
25384	0.84906
25385	1.1635
25386	1.2106
25387	1.1358
25388	1.2305
25389	3.8835
25390	4.0375
25391	4.6751
25392	3.1366
25393	4.498
25394	4.7191
25395	1.5564
25396	1.4513
25397	1.8471
25398	1.6826
25399	0.96205
25400	0.94513
25401	1.1772
25402	0.93973
25403	3.2645
25404	3.2808
25405	3.2638
25406	2.8259
25407	2.8287
25408	3.4285
25409	3.0669
25410	3.3043
25411	3.4341
25412	3.3142
25413	5.2156
25414	7.0649
25415	6.9671
25416	5.474
25417	6.075
25418	7.2151
25419	5.3144
25420	5.6001
25421	3.6711
25422	4.5982
25423	6.9976
25424	3.7864
25425	5.0882
25426	8.0411
25427	4.4815
25428	5.6948
25429	1.844
25430	2.7534
25431	2.3297
25432	1.6963
25433	1.8395
25434	1.6762
25435	1.6758
25436	1.8382
25437	3.831
25438	4.3099
25439	3.5702
25440	2.8355
25441	2.5503
25442	3.2173
25443	4.2918
25444	3.3787
25445	3.9981
25446	0.64063
25447	0.82293
25448	0.67921
25449	0.60442
25450	0.70076
25451	0.62178
25452	0.63392
25453	0.6489
25454	0.56544
25455	3.2775
25456	3.2938
25457	3.1273
25458	3.2462
25459	3.6217
25460	2.4272
25461	2.5109
25462	2.6794
25463	3.3267
25464	3.1615
25465	2.7509
25466	3.866
25467	2.5397
25468	2.5364
25469	2.01
25470	2.2483
25471	12.171
25472	10.658
25473	8.1652
25474	4.3402
25475	5.3762
25476	11.297
25477	9.3105
25478	4.7282
25479	4.7374
25480	4.5673
25481	8.976
25482	12.076
25483	4.1706
25484	7.946
25485	11.498
25486	10.176
25487	8.0211
25488	11.966
25489	11.463
25490	2.4196
25491	1.9838
25492	1.3101
25493	1.2787
25494	1.8437
25495	1.015
25496	0.71107
25497	2.3076
25498	1.5874
25499	1.123
25500	0.28993
25501	0.24785
25502	0.18784
25503	0.29192
25504	0.38787
25505	0.302
25506	0.45572
25507	0.4092
25508	0.52059
25509	3.2167
25510	4.3495
25511	3.8938
25512	3.5959
25513	3.832
25514	3.9197
25515	2.4433
25516	3.4138
25517	2.4189
25518	3.9484
25519	3.0339
25520	3.9509
25521	4.9438
25522	5.1057
25523	4.207
25524	4.6347
25525	2.0776
25526	2.0095
25527	1.8894
25528	1.7104
25529	3.1184
25530	1.9524
25531	3.0759
25532	2.7805
25533	3.2575
25534	2.0801
25535	3.2292
25536	2.8858
25537	2.8726
25538	0.17354
25539	0.20988
25540	0.15047
25541	0.25399
25542	2.6665
25543	4.726
25544	3.0481
25545	2.7671
25546	3.1301
25547	5.198
25548	4.1391
25549	3.8255
25550	0.7813
25551	0.7265
25552	0.85395
25553	0.87453
25554	0.78072
25555	0.73694
25556	0.80609
25557	0.77602
25558	0.736
25559	0.96267
25560	0.94691
25561	0.76598
25562	0.75516
25563	0.54522
25564	0.82041
25565	1.1827
25566	1.816
25567	1.8044
25568	2.3714
25569	2.3358
25570	2.0424
25571	2.5076
25572	2.0206
25573	4.0447
25574	4.6333
25575	4.7103
25576	3.4566
25577	4.4224
25578	3.1947
25579	3.7206
25580	3.8836
25581	3.7109
25582	3.3963
25583	1.1824
25584	1.2072
25585	1.1071
25586	1.2385
25587	1.279
25588	1.3755
25589	1.3291
25590	1.3281
25591	3.2027
25592	3.2999
25593	3.2136
25594	2.943
25595	3.1831
25596	3.2197
25597	3.1407
25598	2.9989
25599	3.8049
25600	3.7891
25601	3.5823
25602	3.5506
25603	3.544
25604	4.0125
25605	3.3186
25606	3.3978
25607	3.6208
25608	3.8618
25609	3.5591
25610	3.5264
25611	3.5427
25612	4.2736
25613	4.2515
25614	2.9103
25615	3.0616
25616	4.0181
25617	4.423
25618	4.2879
25619	7.6429
25620	7.1329
25621	8.9085
25622	10.896
25623	9.3527
25624	7.6476
25625	3.2038
25626	2.9454
25627	2.9596
25628	3.3111
25629	3.0461
25630	2.405
25631	2.8578
25632	1.7827
25633	1.6844
25634	2.7285
25635	2.7297
25636	2.2818
25637	2.4028
25638	3.0166
25639	2.6713
25640	3.2797
25641	2.7179
25642	3.824
25643	3.4568
25644	3.1723
25645	1.355
25646	3.974
25647	2.8582
25648	2.6314
25649	4.8196
25650	3.2066
25651	2.2846
25652	2.1108
25653	0.92414
25654	2.0665
25655	1.9568
25656	1.0888
25657	2.0791
25658	4.0356
25659	1.8351
25660	4.2359
25661	1.9252
25662	2.26
25663	2.8537
25664	3.4848
25665	4.1948
25666	1.1094
25667	4.2781
25668	3.5072
25669	0.62377
25670	0.72482
25671	0.36114
25672	0.35704
25673	1.0379
25674	0.81283
25675	1.2558
25676	0.85477
25677	1.1402
25678	0.81305
25679	1.3683
25680	1.0265
25681	1.0433
25682	0.82205
25683	0.78848
25684	0.77426
25685	0.79907
25686	0.82846
25687	0.78961
25688	0.79986
25689	0.56289
25690	0.70152
25691	0.90408
25692	0.64526
25693	0.95417
25694	0.71355
25695	0.80788
25696	0.85393
25697	0.25291
25698	0.38484
25699	0.76533
25700	0.72563
25701	1.8375
25702	1.4191
25703	0.60249
25704	1.2166
25705	0.86589
25706	0.69207
25707	0.63344
25708	0.50329
25709	0.89065
25710	0.87175
25711	0.75253
25712	0.79835
25713	0.72523
25714	0.61145
25715	0.16523
25716	0.14908
25717	6.3366
25718	6.0223
25719	5.0442
25720	7.3232
